split,seed,target_prev,model,auroc_mean,auroc_std,ap_mean,ap_std,brier_mean,brier_std,train_prev_effective,test_prev
S1,1019,0.2,lr_l2,0.9217024894026687,0.008853707222185226,0.386352830101844,0.036457070598478226,0.04010063006521945,0.0041891757780664314,0.2,0.02542432108626198
S1,1019,0.2,rf,0.9567972162548957,0.006832085018179884,0.551049265910049,0.04148627647925448,0.03445036862374885,0.0015785169177418826,0.2,0.02542432108626198
S1,1019,0.2,svm_linear_cal,0.9227412911750102,0.01008217283504163,0.39292651387164845,0.03848146655325912,0.03935948020381735,0.0035252872005355484,0.2,0.02542432108626198
S1,1019,0.2,xgb,0.9597417302471634,0.00460102736520694,0.5448556001266482,0.04020614182540147,0.03490392297340504,0.002462721586546745,0.2,0.02542432108626198
S1,1020,0.2,extratrees,0.9502871634642037,0.006235166930173774,0.4891840060243492,0.05781088629645578,0.03492199948835219,0.002027103909900142,0.2,0.02542432108626198
S1,1020,0.2,lr_l2,0.9162375851341563,0.016029221177824324,0.3820508530769494,0.09806119859898837,0.04307533217937899,0.004421716904749493,0.2,0.02542432108626198
S1,1020,0.2,rf,0.9537021774272058,0.007879575848780542,0.5273709630958563,0.054400362564007765,0.03537472482160235,0.0024301289301448736,0.2,0.02542432108626198
S1,1020,0.2,svm_linear_cal,0.9166215341096802,0.013577667966872447,0.38633532963635403,0.09954323675831649,0.04123493386173948,0.004131291110270825,0.2,0.02542432108626198
S1,1020,0.2,xgb,0.9529284603199286,0.011016475549406667,0.510613714578142,0.054143509599093774,0.03419982126910734,0.004359310925242539,0.2,0.02542432108626198
S1,1001,0.3,extratrees,0.9500220261150936,0.011970488877723248,0.5073959730838569,0.08500360167722494,0.051890424537605354,0.0017245473081182329,0.3000211617934236,0.02542432108626198
S1,1001,0.3,lr_l2,0.9132530422603109,0.02314724454774972,0.3738054982510942,0.08763605445948851,0.06448256294985517,0.00534212244001979,0.3000211617934236,0.02542432108626198
S1,1001,0.3,rf,0.9532464512383978,0.01016932883987961,0.5295756632006408,0.07564890506531463,0.051658683278303384,0.0025988877441452864,0.3000211617934236,0.02542432108626198
S1,1001,0.3,svm_linear_cal,0.9109277331865997,0.018009016652013324,0.3569221217967208,0.07546304474406122,0.06578169372249268,0.005761385141326346,0.3000211617934236,0.02542432108626198
S1,1001,0.3,xgb,0.9531094874857363,0.01164990423597597,0.5195372902674207,0.06733085361905664,0.0472737516332124,0.004295912255353575,0.3000211617934236,0.02542432108626198
S1,1002,0.3,extratrees,0.9509317817604943,0.011299902505237965,0.49313567109045786,0.07428638213614075,0.05419999777070326,0.0022397476002977636,0.3000211617934236,0.02542432108626198
S1,1002,0.3,lr_l2,0.9197043910437749,0.01404195034166737,0.37639177697381637,0.05727484964277981,0.055920473628496704,0.0035499399827948162,0.3000211617934236,0.02542432108626198
S1,1002,0.3,rf,0.9523952742918734,0.010303368616536308,0.5136072687581648,0.07264921740910797,0.05357606461542713,0.0021836478544248724,0.3000211617934236,0.02542432108626198
S1,1002,0.3,svm_linear_cal,0.9218388708363834,0.015802982047880908,0.3763455281407321,0.058511269702727936,0.05643373492456942,0.0026252994748631707,0.3000211617934236,0.02542432108626198
S1,1002,0.3,xgb,0.9519242799543711,0.010660207886209588,0.4887657103177238,0.09924468157469162,0.0529219895336158,0.0050077826860616586,0.3000211617934236,0.02542432108626198
S1,1003,0.3,extratrees,0.9523048204310598,0.006209781046275623,0.4988597380837567,0.03980037686139245,0.051876655149320015,0.0015118559593348844,0.3000211617934236,0.02542432108626198
S1,1003,0.3,lr_l2,0.9176934689476255,0.0030701543383238068,0.38377865656009064,0.05217255561902418,0.06220737871149168,0.006309196333203718,0.3000211617934236,0.02542432108626198
S1,1003,0.3,rf,0.9551036262903077,0.008592737870954699,0.5274720020079045,0.036563039847058526,0.051491610639071164,0.0008984830941319494,0.3000211617934236,0.02542432108626198
S1,1003,0.3,svm_linear_cal,0.9177415432928164,0.00410094188862502,0.37877566490081954,0.051078108761886475,0.06148373208225677,0.005573064036527626,0.3000211617934236,0.02542432108626198
S1,1003,0.3,xgb,0.9553241017224204,0.008077925637998631,0.5030198740998625,0.051723946323047575,0.047813655408451436,0.0024901106008022636,0.3000211617934236,0.02542432108626198
S1,1004,0.3,extratrees,0.9480287146988428,0.006178474662131734,0.49112098736158616,0.05993051951090968,0.05407429485095848,0.002700960046287402,0.3000211617934236,0.02542432108626198
S1,1004,0.3,lr_l2,0.9226955097519015,0.013256151179782554,0.35320869166908564,0.06980052747159597,0.06184455835446891,0.0050039040099540185,0.3000211617934236,0.02542432108626198
S1,1004,0.3,rf,0.9524039330210515,0.012225876800324994,0.5204083126790857,0.07269084177209043,0.05257208290954046,0.0032497460668147577,0.3000211617934236,0.02542432108626198
S1,1004,0.3,svm_linear_cal,0.9242694762296025,0.014074695530219004,0.34964659480620497,0.06298703371987326,0.062298356872451444,0.003883686694390917,0.3000211617934236,0.02542432108626198
S1,1004,0.3,xgb,0.9534925107948327,0.011124984134641032,0.5086717316242724,0.053739574558843047,0.050397840611820566,0.003337012154377104,0.3000211617934236,0.02542432108626198
S1,1005,0.3,extratrees,0.9515631880272544,0.011303038727482203,0.4987480547668139,0.034589628268185214,0.05241541567644618,0.004272185028694438,0.3000211617934236,0.02542432108626198
S1,1005,0.3,lr_l2,0.9221242020094081,0.023525910977842845,0.35895172312415496,0.020254122730686195,0.06410888362041162,0.010399799467831844,0.3000211617934236,0.02542432108626198
S1,1005,0.3,rf,0.957525399434096,0.01079897146311061,0.5232621567957171,0.06491834834399524,0.051854387808016635,0.0050517524218927625,0.3000211617934236,0.02542432108626198
S1,1005,0.3,svm_linear_cal,0.9211979307518448,0.01857239781339158,0.35283912024658975,0.01843420288104789,0.06231712840147523,0.008692068025978132,0.3000211617934236,0.02542432108626198
S1,1005,0.3,xgb,0.9611554799442106,0.007003577205784265,0.5071980329897634,0.0451839324897551,0.04939202086849014,0.0060279311376601995,0.3000211617934236,0.02542432108626198
S1,1006,0.3,extratrees,0.9466066765932073,0.013279075402783204,0.48912227973060657,0.05269331196501311,0.05306924300110059,0.004182980191678588,0.3000211617934236,0.02542432108626198
S1,1006,0.3,lr_l2,0.9151256848998696,0.011626146528119583,0.366216174390347,0.01988135057930208,0.060292785267569295,0.004998020298644522,0.3000211617934236,0.02542432108626198
S1,1006,0.3,rf,0.9527154278896515,0.011515474022731467,0.5210076525122151,0.024754216671739816,0.05184220358507222,0.005055864713939937,0.3000211617934236,0.02542432108626198
S1,1006,0.3,svm_linear_cal,0.9143980542019449,0.014963776458363288,0.36447054523264966,0.023660249174865127,0.059202800016081025,0.004901899112270647,0.3000211617934236,0.02542432108626198
S1,1006,0.3,xgb,0.9519295177551644,0.007746452053757377,0.48214906890889503,0.050067652042172214,0.04894205033433679,0.005476228306580392,0.3000211617934236,0.02542432108626198
S1,1007,0.3,extratrees,0.9492418699505227,0.007441279229648206,0.48592207523977865,0.056835102589897574,0.05465582195564349,0.0023105124122010236,0.3000211617934236,0.02542432108626198
S1,1007,0.3,lr_l2,0.9208268192572409,0.013621238626994207,0.35580673971071153,0.052604217725264336,0.06021481576361408,0.0074762783129578465,0.3000211617934236,0.02542432108626198
S1,1007,0.3,rf,0.953683617255412,0.0057611284272428955,0.5219691575050922,0.03933745235682275,0.054427596351025856,0.0017554445058474374,0.3000211617934236,0.02542432108626198
S1,1007,0.3,svm_linear_cal,0.9223878210082604,0.014752936364112752,0.3515684108700216,0.057916896384127024,0.05906111759691113,0.00634568044096713,0.3000211617934236,0.02542432108626198
S1,1007,0.3,xgb,0.9549618463260886,0.0026815631869101042,0.5103345427323142,0.03856306508611648,0.050020533302559386,0.002167703012230497,0.3000211617934236,0.02542432108626198
S1,1008,0.3,extratrees,0.9484473183651263,0.003941774894783486,0.4766964308612304,0.05905921133286762,0.05373727729224531,0.003098527731957834,0.3000211617934236,0.02542432108626198
S1,1008,0.3,lr_l2,0.9122905117417931,0.013290505540515134,0.3478526851626089,0.0645959481719737,0.0632688432746667,0.013162935627779166,0.3000211617934236,0.02542432108626198
S1,1008,0.3,rf,0.953620177285913,0.007058966365269842,0.5186812238528846,0.03817773552490594,0.05257479888565926,0.0036773628005351325,0.3000211617934236,0.02542432108626198
S1,1008,0.3,svm_linear_cal,0.9133343260975133,0.012028950316904,0.35379863656685084,0.06475524894061462,0.06223586987487465,0.011907506459030328,0.3000211617934236,0.02542432108626198
S1,1008,0.3,xgb,0.9558030009054903,0.005661782756912695,0.4903849004437351,0.05544199484372574,0.04949083880448742,0.004168351754925939,0.3000211617934236,0.02542432108626198
S1,1009,0.3,extratrees,0.9455163101017913,0.006903868519873727,0.49104720686277525,0.05734859301292435,0.05321032648481448,0.0026587138275996442,0.3000211617934236,0.02542432108626198
S1,1009,0.3,lr_l2,0.9184991474315828,0.019397542041085517,0.3751305917673098,0.08753088453170373,0.0612562852561986,0.009438343291630054,0.3000211617934236,0.02542432108626198
S1,1009,0.3,rf,0.9518574916678075,0.005805615410338498,0.5261088562702099,0.06300487754014741,0.05150401850409383,0.0031662206015006535,0.3000211617934236,0.02542432108626198
S1,1009,0.3,svm_linear_cal,0.9167840990935264,0.01798052053359076,0.3785950132889045,0.08797461555724784,0.060918829570530394,0.009670850807924583,0.3000211617934236,0.02542432108626198
S1,1009,0.3,xgb,0.9517720242301444,0.003925542678976012,0.503247640484666,0.05433021107607143,0.048475814626306034,0.00501612652178314,0.3000211617934236,0.02542432108626198
S1,1010,0.3,extratrees,0.9494958536123539,0.013549889518708527,0.4986012912484462,0.05395755472616932,0.05443847752711219,0.0022497816336314327,0.3000211617934236,0.02542432108626198
S1,1010,0.3,lr_l2,0.9153190634592698,0.013873979171600154,0.39622833868574253,0.0521612013773556,0.06806741318220308,0.005480280435194686,0.3000211617934236,0.02542432108626198
S1,1010,0.3,rf,0.9526792316178938,0.020254794283183768,0.5217987575486925,0.08131620833024912,0.05384487427401626,0.004372308192452743,0.3000211617934236,0.02542432108626198
S1,1010,0.3,svm_linear_cal,0.9133596659237899,0.017213061225887977,0.3943521606176988,0.054529158137865005,0.06478342468824821,0.0031992944535299685,0.3000211617934236,0.02542432108626198
S1,1010,0.3,xgb,0.9551083324486693,0.014476914624414706,0.49570720984027206,0.0791406491184465,0.05201594509392891,0.0067713895552401464,0.3000211617934236,0.02542432108626198
S1,1011,0.3,extratrees,0.9491538997947305,0.008248440899819062,0.4769591785324468,0.059107157805996006,0.05443151039564035,0.002300004996657696,0.3000211617934236,0.02542432108626198
S1,1011,0.3,lr_l2,0.9168598175726063,0.01155061103937087,0.36150902033790566,0.035499366279924095,0.05741645740276574,0.004699493456595326,0.3000211617934236,0.02542432108626198
S1,1011,0.3,rf,0.9531128270065441,0.007462507574490407,0.5174193811345406,0.033831587770082466,0.05377901828740248,0.0026163814848284097,0.3000211617934236,0.02542432108626198
S1,1011,0.3,svm_linear_cal,0.914892312101132,0.010603061129640415,0.35150950321808244,0.04669072183560344,0.05679025183502655,0.0028264851234246,0.3000211617934236,0.02542432108626198
S1,1011,0.3,xgb,0.9548514932990797,0.0106245035021016,0.4954393767728972,0.0482462601122926,0.05125834798026596,0.00450121740950739,0.3000211617934236,0.02542432108626198
S1,1012,0.3,extratrees,0.9508772550948024,0.006621062926309637,0.48706249949590025,0.05263175288833865,0.053018630725841454,0.0027954436105764647,0.3000211617934236,0.02542432108626198
S1,1012,0.3,lr_l2,0.9204760504840376,0.013818602930953586,0.36589444664040843,0.04802923612113303,0.06006532158132803,0.003135429723949238,0.3000211617934236,0.02542432108626198
S1,1012,0.3,rf,0.9564028105818162,0.007775358410155786,0.5234639210534147,0.05405887371728491,0.052653013258850176,0.002857694086857157,0.3000211617934236,0.02542432108626198
S1,1012,0.3,svm_linear_cal,0.9191893223802625,0.012874506483099948,0.35232997657872794,0.03893776058087315,0.060896242875363014,0.003086096698142232,0.3000211617934236,0.02542432108626198
S1,1012,0.3,xgb,0.9554703066452692,0.005175331599995399,0.5044591094714777,0.05187147445005857,0.04877678837878631,0.004447420762305665,0.3000211617934236,0.02542432108626198
S1,1013,0.3,extratrees,0.9502146824516939,0.01167463757439626,0.4867704733486242,0.08252338995117521,0.053256005236038725,0.0038323075498864147,0.3000211617934236,0.02542432108626198
S1,1013,0.3,lr_l2,0.9115076124774204,0.028376790165521335,0.3488442659704052,0.05794163808247098,0.06500152114977402,0.005095246312790751,0.3000211617934236,0.02542432108626198
S1,1013,0.3,rf,0.9537747560919294,0.008689332933501335,0.5011576201697983,0.0792790651587789,0.05363036374276201,0.004580448480292514,0.3000211617934236,0.02542432108626198
S1,1013,0.3,svm_linear_cal,0.9102248208478574,0.031920329749709424,0.35179098139987675,0.056921721669955926,0.06323886077683022,0.0050263439288209906,0.3000211617934236,0.02542432108626198
S1,1013,0.3,xgb,0.9541320078829336,0.003955198121327426,0.48202288200156695,0.08139116405222091,0.05159506764607659,0.006024355428126396,0.3000211617934236,0.02542432108626198
S1,1014,0.3,extratrees,0.9524728087785392,0.0064951324202301855,0.4863711008767222,0.08734974406204822,0.05382517084456038,0.003131639222591122,0.3000211617934236,0.02542432108626198
S1,1014,0.3,lr_l2,0.9241504586404092,0.012079443796603495,0.3727097720748594,0.08339223923892446,0.06265426798780657,0.008553529811973966,0.3000211617934236,0.02542432108626198
S1,1014,0.3,rf,0.9547730855936998,0.01177272814018767,0.5121435119106026,0.09636737480440011,0.052898830240077424,0.00336168219252291,0.3000211617934236,0.02542432108626198
S1,1014,0.3,svm_linear_cal,0.9246790723627957,0.01224979998693873,0.371026001316784,0.0827750044306987,0.06093031524846817,0.0077029278580448566,0.3000211617934236,0.02542432108626198
S1,1014,0.3,xgb,0.9552270891861294,0.017905709315816334,0.4951828302313966,0.07810361409570812,0.04858012081256706,0.00296196739945389,0.3000211617934236,0.02542432108626198
S1,1015,0.3,extratrees,0.9457232603062128,0.011142683512076703,0.48572649082743763,0.042915609821174816,0.05391228694585959,0.001032334303072214,0.3000211617934236,0.02542432108626198
S1,1015,0.3,lr_l2,0.9100754043537668,0.006211203977520645,0.33396375997240585,0.030789557456641928,0.05950628468752781,0.0023769081319800736,0.3000211617934236,0.02542432108626198
S1,1015,0.3,rf,0.9507818143485608,0.013866421868506023,0.5039931401514085,0.05813254255357555,0.05438734681971695,0.0009791180558365962,0.3000211617934236,0.02542432108626198
S1,1015,0.3,svm_linear_cal,0.9106060867703027,0.007826933586310904,0.33805903426668676,0.05280746325912669,0.059774998490126754,0.003502649933012215,0.3000211617934236,0.02542432108626198
S1,1015,0.3,xgb,0.950964000316659,0.01623002320524975,0.4649046665747892,0.07255775838096666,0.05356886026846226,0.004838475955732977,0.3000211617934236,0.02542432108626198
S1,1016,0.3,extratrees,0.9493215175099724,0.01090619821512442,0.4805828771427951,0.07074366368984515,0.05143093608440581,0.005046880574044448,0.3000211617934236,0.02542432108626198
S1,1016,0.3,lr_l2,0.9225633657765668,0.008225181781364211,0.37840305514241035,0.06321409492377136,0.060092121083505846,0.0067011096834772655,0.3000211617934236,0.02542432108626198
S1,1016,0.3,rf,0.9515704276581805,0.011897036258548186,0.5002406067506705,0.06690546370331178,0.051099421259263325,0.005935225615229701,0.3000211617934236,0.02542432108626198
S1,1016,0.3,svm_linear_cal,0.9275473916393213,0.0072499284148573985,0.37744912840352207,0.07049172890987457,0.060286937553691,0.007706278593156346,0.3000211617934236,0.02542432108626198
S1,1016,0.3,xgb,0.9546550219062164,0.007818391948232303,0.4962846945206162,0.05831374418834124,0.04910303786637834,0.007686044777914363,0.3000211617934236,0.02542432108626198
S1,1017,0.3,extratrees,0.9514886886465067,0.0053462417577486545,0.48954017139244455,0.04009625473016567,0.05327420030049564,0.0038648844279834905,0.3000211617934236,0.02542432108626198
S1,1017,0.3,lr_l2,0.920851242782104,0.012352036935917928,0.3768755255875358,0.08276583830838362,0.06264442468327258,0.005044457790348373,0.3000211617934236,0.02542432108626198
S1,1017,0.3,rf,0.9570183498246501,0.006415065093209482,0.5148152272100261,0.06102304079672873,0.05318615150928968,0.0020061201904155706,0.3000211617934236,0.02542432108626198
S1,1017,0.3,svm_linear_cal,0.921348856898625,0.012258832995364398,0.36599395592794526,0.07002507162133707,0.062347117764191086,0.004748147027373107,0.3000211617934236,0.02542432108626198
S1,1017,0.3,xgb,0.9576210457223929,0.009299285897629713,0.5029919299937313,0.08671949231823667,0.04992186546741051,0.0024385939313278718,0.3000211617934236,0.02542432108626198
S1,1018,0.3,extratrees,0.9486294775237301,0.009519118931250568,0.503000821257332,0.05038593031896273,0.05180583475848978,0.0033245237520829586,0.3000211617934236,0.02542432108626198
S1,1018,0.3,lr_l2,0.9147281322886869,0.013046192861505905,0.34492768320845635,0.06475411326466304,0.06429484099913775,0.008539074794347562,0.3000211617934236,0.02542432108626198
S1,1018,0.3,rf,0.9528590854794039,0.008627495601837065,0.5209767560299671,0.03164003661171683,0.053034699697655466,0.005198992165912962,0.3000211617934236,0.02542432108626198
S1,1018,0.3,svm_linear_cal,0.9141479082999124,0.014007422037933651,0.33889677825505304,0.05460991325417302,0.06329098108616908,0.007679475928247846,0.3000211617934236,0.02542432108626198
S1,1018,0.3,xgb,0.9543606818236574,0.009941479417898243,0.4990544783905683,0.029195578555771623,0.0508405403322358,0.0030947539227672714,0.3000211617934236,0.02542432108626198
S1,1019,0.3,extratrees,0.9531322825162484,0.008591509158665266,0.5038087698320302,0.031981641530510745,0.05121822495296193,0.0029801662027695583,0.3000211617934236,0.02542432108626198
S1,1019,0.3,lr_l2,0.920365226624857,0.013676833405682709,0.3657201614189626,0.02896219538300767,0.06928679995045636,0.0026300669760155014,0.3000211617934236,0.02542432108626198
S1,1019,0.3,rf,0.9551049768260629,0.01105009457985461,0.5330527534363154,0.029385864774519356,0.050990820680744106,0.004523293755887524,0.3000211617934236,0.02542432108626198
S1,1019,0.3,svm_linear_cal,0.9198631866589132,0.010757185214965036,0.3622517931892653,0.0331730437576722,0.06889238793718394,0.0026348222362930283,0.3000211617934236,0.02542432108626198
S1,1019,0.3,xgb,0.9575625007879494,0.008253546149492256,0.5124832512210161,0.023151016192607562,0.04847429264120516,0.004477334992614331,0.3000211617934236,0.02542432108626198
S1,1020,0.3,extratrees,0.9487781521586178,0.006606066510897921,0.47973400414417666,0.07570154043661516,0.054509386244985934,0.0007986339233318575,0.3000211617934236,0.02542432108626198
S1,1020,0.3,lr_l2,0.9121549617010724,0.020617737719868814,0.35721424196350193,0.08998733751192622,0.06010996727571542,0.007005943474622425,0.3000211617934236,0.02542432108626198
S1,1020,0.3,rf,0.952790101725595,0.009597948393817914,0.5022368307591227,0.0673811240949342,0.053262070335405955,0.0014682242236800556,0.3000211617934236,0.02542432108626198
S1,1020,0.3,svm_linear_cal,0.9138698942775854,0.019453135367163022,0.35379280372363897,0.10179038239493092,0.05974666089443674,0.006918023839261269,0.3000211617934236,0.02542432108626198
S1,1020,0.3,xgb,0.9542688712850314,0.011651350950233917,0.502322111847535,0.08798353852625951,0.04963350573995665,0.003112594635160693,0.3000211617934236,0.02542432108626198
S1,1001,0.4,extratrees,0.9482486802804901,0.007975957927567752,0.4762427434991741,0.07603858533299904,0.07624036868357006,0.0049142432541014885,0.4001115760111576,0.02542432108626198
S1,1001,0.4,lr_l2,0.9113975297944148,0.019634411765500594,0.34792694423920156,0.06885031609763904,0.08851650043537447,0.00984362666614029,0.4001115760111576,0.02542432108626198
S1,1001,0.4,rf,0.9531921413314818,0.007569992591485453,0.5052190298456223,0.05455861650017252,0.0734072421014553,0.003570892822497332,0.4001115760111576,0.02542432108626198
S1,1001,0.4,svm_linear_cal,0.9145641253056755,0.022212228247739305,0.3481474401335338,0.06443225450106599,0.08752885610892151,0.008413527061010681,0.4001115760111576,0.02542432108626198
S1,1001,0.4,xgb,0.9506490727393908,0.011026853976566916,0.4726716020432944,0.06891137437402392,0.0681562389492054,0.0037326251082217617,0.4001115760111576,0.02542432108626198
S1,1002,0.4,extratrees,0.9464644590859865,0.010909062122163716,0.45796513370314074,0.06663145568036792,0.07901890786862117,0.0028656802253969067,0.4001115760111576,0.02542432108626198
S1,1002,0.4,lr_l2,0.919590534862729,0.01292366178988857,0.36254232963589444,0.0756081034015042,0.08489094577205843,0.006393795020276529,0.4001115760111576,0.02542432108626198
S1,1002,0.4,rf,0.9522082203111735,0.01101832774517248,0.492984399018708,0.08640000492059657,0.07466855527377224,0.002454647514382896,0.4001115760111576,0.02542432108626198
S1,1002,0.4,svm_linear_cal,0.9181057411945414,0.012152845780934212,0.361617635173556,0.06837640363221967,0.08751641934743412,0.005463466125085465,0.4001115760111576,0.02542432108626198
S1,1002,0.4,xgb,0.9515957150575203,0.0074624034374248804,0.4590759504924642,0.09162515572397174,0.0722754251761126,0.003211411167236394,0.4001115760111576,0.02542432108626198
S1,1003,0.4,extratrees,0.9441656213768616,0.009310764491567168,0.4619269404885271,0.07770345158845908,0.07747883722310225,0.0013930057402868345,0.4001115760111576,0.02542432108626198
S1,1003,0.4,lr_l2,0.9118924055040294,0.00962735040541034,0.36731819570908397,0.06312111898172312,0.08918858816883445,0.004218826224819066,0.4001115760111576,0.02542432108626198
S1,1003,0.4,rf,0.9501954172626513,0.014100955405976636,0.5037031836541279,0.03910266741334835,0.07237591130685853,0.0023429232667747744,0.4001115760111576,0.02542432108626198
S1,1003,0.4,svm_linear_cal,0.9127384817747544,0.011726859032340718,0.35153850675194226,0.05370029579341707,0.0885708069442999,0.0032146936844995137,0.4001115760111576,0.02542432108626198
S1,1003,0.4,xgb,0.9465354880668719,0.010205127153577184,0.4791242513568884,0.04519680238294708,0.06731882222917712,0.002791299376633211,0.4001115760111576,0.02542432108626198
S1,1004,0.4,extratrees,0.9479050974906558,0.007864282642697137,0.4673412231694239,0.06037139823772272,0.07693144881236871,0.0024873627780715134,0.4001115760111576,0.02542432108626198
S1,1004,0.4,lr_l2,0.9177598274252448,0.01688092009160423,0.35725350270832773,0.05507051037327734,0.08527948501272889,0.007033156826355693,0.4001115760111576,0.02542432108626198
S1,1004,0.4,rf,0.9540947214570856,0.012581329773217052,0.5050536885925749,0.07194624012483539,0.0724375005125409,0.0024191492516388757,0.4001115760111576,0.02542432108626198
S1,1004,0.4,svm_linear_cal,0.9220677542199531,0.017634171317411806,0.35692061294529964,0.06273469308170954,0.08506880329098096,0.006903435378802481,0.4001115760111576,0.02542432108626198
S1,1004,0.4,xgb,0.9533633835278128,0.010853085565265,0.4707466745549489,0.05785869362305465,0.06844600713960174,0.005904666884315226,0.4001115760111576,0.02542432108626198
S1,1005,0.4,extratrees,0.948582927551389,0.010869410428947571,0.4762349910000848,0.013536608174720445,0.07892016976408289,0.0022027098212837114,0.4001115760111576,0.02542432108626198
S1,1005,0.4,lr_l2,0.9190212797567365,0.025308799645230817,0.3512207586133883,0.029849282653210765,0.08923655323552837,0.007408492623292399,0.4001115760111576,0.02542432108626198
S1,1005,0.4,rf,0.9567135626121199,0.01152279442052173,0.5044589088413975,0.052928866669614015,0.07142062602408705,0.004667217818778538,0.4001115760111576,0.02542432108626198
S1,1005,0.4,svm_linear_cal,0.9204650089561734,0.022739278495952434,0.34934885592267495,0.0384117445321138,0.08774539154728135,0.005904698718987649,0.4001115760111576,0.02542432108626198
S1,1005,0.4,xgb,0.9611351214586297,0.008260290967344023,0.4946023669873451,0.027609492243244976,0.06395322506594177,0.006499989202280539,0.4001115760111576,0.02542432108626198
S1,1006,0.4,extratrees,0.9474966846059194,0.00972791759417338,0.4578231808773701,0.035501549477153234,0.07850357557250431,0.006608252943475445,0.4001115760111576,0.02542432108626198
S1,1006,0.4,lr_l2,0.9172393797481659,0.010898900143934978,0.33399694975641636,0.037711089356671904,0.0798194663840673,0.011457116938435642,0.4001115760111576,0.02542432108626198
S1,1006,0.4,rf,0.9523019523449425,0.00831314297308599,0.49071803827414284,0.04378201463703143,0.07562633710451869,0.0071009140392441685,0.4001115760111576,0.02542432108626198
S1,1006,0.4,svm_linear_cal,0.9147561259458747,0.012329727551886934,0.33062446278027535,0.038497989034053444,0.08117765946595948,0.011901226433013487,0.4001115760111576,0.02542432108626198
S1,1006,0.4,xgb,0.9524912036082356,0.008729085138203686,0.46833442050513374,0.05783520623544029,0.07364079916595109,0.010017628973027472,0.4001115760111576,0.02542432108626198
S1,1007,0.4,extratrees,0.945337950344347,0.005605607889806655,0.459912320257512,0.07357382499169725,0.08135536589023232,0.003902043260067783,0.4001115760111576,0.02542432108626198
S1,1007,0.4,lr_l2,0.9173567697545778,0.016967664227649275,0.35231083022962845,0.04405726441715423,0.08550600812447091,0.0038961652959219662,0.4001115760111576,0.02542432108626198
S1,1007,0.4,rf,0.9542313799274382,0.0055357764878473815,0.5053973598829378,0.0373976311492119,0.07728008761522674,0.005605312268814955,0.4001115760111576,0.02542432108626198
S1,1007,0.4,svm_linear_cal,0.9163906007386151,0.01325014961829658,0.34437904649627615,0.03965884506266702,0.0876104969145912,0.006284986989384198,0.4001115760111576,0.02542432108626198
S1,1007,0.4,xgb,0.9556965880405247,0.0032523653192469406,0.4856076181422736,0.05197993029390146,0.06864369248249796,0.007751390961409467,0.4001115760111576,0.02542432108626198
S1,1008,0.4,extratrees,0.9461040572429992,0.003836073119992245,0.45426269393536256,0.05658849349896711,0.07692413774387748,0.01072158513354363,0.4001115760111576,0.02542432108626198
S1,1008,0.4,lr_l2,0.9102314464470844,0.013564884646454325,0.37139459094688204,0.0693213316422597,0.09131973856120609,0.014239655989619673,0.4001115760111576,0.02542432108626198
S1,1008,0.4,rf,0.9535335276022598,0.008072814323460322,0.5015011538786176,0.051678165107638376,0.07439828060101535,0.010264832078096446,0.4001115760111576,0.02542432108626198
S1,1008,0.4,svm_linear_cal,0.9110273032442702,0.01415040982578976,0.3576664776364974,0.05733577192483764,0.09328959527838195,0.012520702203827382,0.4001115760111576,0.02542432108626198
S1,1008,0.4,xgb,0.9518669770918902,0.005964173702123874,0.46047971326511333,0.07364764269034456,0.07207133530924208,0.0185876224307738,0.4001115760111576,0.02542432108626198
S1,1009,0.4,extratrees,0.9456543646214508,0.00609655834115797,0.45353599797592475,0.04812395350584309,0.07711469596284427,0.0025047605471252257,0.4001115760111576,0.02542432108626198
S1,1009,0.4,lr_l2,0.9149715800710695,0.016687040169972456,0.3517804276849205,0.07321141837624122,0.0818896133684324,0.009046614510551311,0.4001115760111576,0.02542432108626198
S1,1009,0.4,rf,0.9522945870940175,0.006890923532555097,0.49899944553203823,0.05250001560790274,0.07504058983828281,0.002332600499945337,0.4001115760111576,0.02542432108626198
S1,1009,0.4,svm_linear_cal,0.9113546117697225,0.017382708950894322,0.35544960189367025,0.07297091611920603,0.08467922397437477,0.01068899521284761,0.4001115760111576,0.02542432108626198
S1,1009,0.4,xgb,0.9518374397656648,0.007212687898998645,0.46351728349896193,0.03375418632797296,0.06940250799404918,0.0046694370790812375,0.4001115760111576,0.02542432108626198
S1,1010,0.4,extratrees,0.9488927418648873,0.014362790568114025,0.4614718953237932,0.047511378033516016,0.0783609387081876,0.005636548124275245,0.4001115760111576,0.02542432108626198
S1,1010,0.4,lr_l2,0.9154534859793392,0.019254236492994688,0.3551334398349366,0.052473532612304495,0.09235925388929209,0.011925614809707169,0.4001115760111576,0.02542432108626198
S1,1010,0.4,rf,0.9527095386230746,0.022009015627583492,0.49645649488721366,0.07922354099798033,0.07570711126592004,0.005570382486291721,0.4001115760111576,0.02542432108626198
S1,1010,0.4,svm_linear_cal,0.9158591168836245,0.0185775301265574,0.3495274224673408,0.05608626688556372,0.09243526687215167,0.010731185891152451,0.4001115760111576,0.02542432108626198
S1,1010,0.4,xgb,0.9538150574886565,0.0183145993718626,0.4833427882381301,0.08568835207544938,0.07114178524002544,0.007581983035709174,0.4001115760111576,0.02542432108626198
