timestamp,phase,dataset,split,protocol,model,seed,config_tag,fold,n_train,n_test,prevalence_test,auroc,ap,brier,ece,best_params
2026-03-04 20:30:47,PHASE1_MAIN_EXT,EICU,S1,P0,extratrees,3036,PHASE1_MAIN_EXT,1,1931,483,0.037267080745341616,0.7967144563918759,0.22851823972781565,0.03236779388083736,0.012650103519668741,"{""clf__max_depth"": null}"
2026-03-04 20:30:57,PHASE1_MAIN_EXT,EICU,S1,P0,extratrees,3036,PHASE1_MAIN_EXT,2,1931,483,0.039337474120082816,0.8356397459165155,0.2659382547746025,0.034445659048724146,0.005688279667418795,"{""clf__max_depth"": 12}"
2026-03-04 20:31:06,PHASE1_MAIN_EXT,EICU,S1,P0,extratrees,3036,PHASE1_MAIN_EXT,3,1931,483,0.039337474120082816,0.8195893829401089,0.34905725602705745,0.032242356797791576,0.008312629399585925,"{""clf__max_depth"": null}"
2026-03-04 20:31:15,PHASE1_MAIN_EXT,EICU,S1,P0,extratrees,3036,PHASE1_MAIN_EXT,4,1931,483,0.039337474120082816,0.8355263157894737,0.3148203603649513,0.03277841581471116,0.0038018126493046147,"{""clf__max_depth"": 12}"
2026-03-04 20:31:24,PHASE1_MAIN_EXT,EICU,S1,P0,extratrees,3036,PHASE1_MAIN_EXT,5,1932,482,0.03734439834024896,0.9069683908045978,0.4324734747886012,0.032069072857635945,0.021126203206834514,"{""clf__max_depth"": 6}"
2026-03-04 20:31:24,PHASE1_MAIN_EXT,EICU,S1,P1,lr_l2,3036,PHASE1_MAIN_EXT,1,1931,483,0.037267080745341616,0.7316606929510155,0.17973378230330658,0.034942563050580334,0.006398099063604529,"{""clf__C"": 0.1}"
2026-03-04 20:31:25,PHASE1_MAIN_EXT,EICU,S1,P1,lr_l2,3036,PHASE1_MAIN_EXT,2,1931,483,0.039337474120082816,0.8411978221415608,0.19662459369343127,0.036612542390513904,0.018875295346669863,"{""clf__C"": 10.0}"
2026-03-04 20:31:25,PHASE1_MAIN_EXT,EICU,S1,P1,lr_l2,3036,PHASE1_MAIN_EXT,3,1931,483,0.039337474120082816,0.8144283121597096,0.27123691981189285,0.03364904948347334,0.008000868184792757,"{""clf__C"": 0.1}"
2026-03-04 20:31:25,PHASE1_MAIN_EXT,EICU,S1,P1,lr_l2,3036,PHASE1_MAIN_EXT,4,1931,483,0.039337474120082816,0.7568058076225045,0.23967740427264736,0.033968311287229394,0.01040397087975624,"{""clf__C"": 1.0}"
2026-03-04 20:31:26,PHASE1_MAIN_EXT,EICU,S1,P1,lr_l2,3036,PHASE1_MAIN_EXT,5,1932,482,0.03734439834024896,0.9143917624521073,0.3534912602243999,0.030823707959742576,0.012234469684276408,"{""clf__C"": 0.1}"
2026-03-04 20:31:26,PHASE1_MAIN_EXT,EICU,S1,P1,svm_linear_cal,3036,PHASE1_MAIN_EXT,1,1931,483,0.037267080745341616,0.7323775388291518,0.1730108695417891,0.03581065020145063,0.015428914510942754,"{""clf__C"": 0.1}"
2026-03-04 20:31:26,PHASE1_MAIN_EXT,EICU,S1,P1,svm_linear_cal,3036,PHASE1_MAIN_EXT,2,1931,483,0.039337474120082816,0.8441470054446462,0.20765247725658456,0.036317064186849025,0.012677425567895303,"{""clf__C"": 1.0}"
2026-03-04 20:31:26,PHASE1_MAIN_EXT,EICU,S1,P1,svm_linear_cal,3036,PHASE1_MAIN_EXT,3,1931,483,0.039337474120082816,0.7614564428312158,0.22293232392614723,0.03727760477476922,1.8254219126490057e-05,"{""clf__C"": 0.1}"
2026-03-04 20:31:27,PHASE1_MAIN_EXT,EICU,S1,P1,svm_linear_cal,3036,PHASE1_MAIN_EXT,4,1931,483,0.039337474120082816,0.7698502722323048,0.23717228277692984,0.033722715491267215,0.009437046708503583,"{""clf__C"": 0.1}"
2026-03-04 20:31:27,PHASE1_MAIN_EXT,EICU,S1,P1,svm_linear_cal,3036,PHASE1_MAIN_EXT,5,1932,482,0.03734439834024896,0.9250478927203064,0.34524628129073087,0.033889849914085855,0.0030674963068424398,"{""clf__C"": 0.1}"
