phase,dataset,split,protocol,model,seed,config_tag,auroc_mean,auroc_std,ap_mean,ap_std,brier_mean,brier_std,ece_mean,ece_std
PHASE2_REPRO_EXT,EICU,S1,P0,lr_l2,1001,PHASE2_REPRO_EXT,0.8122007423236127,0.06010953587182757,0.2637219307751225,0.04965455696851202,0.03341477373273444,0.0015526055566543195,0.012039528154716572,0.004786511197643064
PHASE2_REPRO_EXT,EICU,S1,P0,lr_l2,1002,PHASE2_REPRO_EXT,0.83005863402481,0.03903782625007688,0.2911708345545958,0.09220889615742499,0.03300956517304929,0.0015700295037324912,0.011036231748605227,0.00520764587309516
PHASE2_REPRO_EXT,EICU,S1,P0,lr_l2,1003,PHASE2_REPRO_EXT,0.7832406323248488,0.02996431768818567,0.287240737354436,0.08480578470055798,0.03434370995567735,0.0014256051365283359,0.014063611609912097,0.0042574711833697505
PHASE2_REPRO_EXT,EICU,S1,P0,lr_l2,1004,PHASE2_REPRO_EXT,0.8135473517250051,0.06919406839677134,0.2845545450076824,0.0777077670557931,0.03303819151746241,0.0023336582973579136,0.009320660376700235,0.0026763247682913206
PHASE2_REPRO_EXT,EICU,S1,P0,lr_l2,1005,PHASE2_REPRO_EXT,0.817015137026846,0.03252468256220217,0.28387862798291574,0.05477200841376608,0.03406171682894911,0.001926929372258581,0.019596114571724638,0.004747765146272992
PHASE2_REPRO_EXT,EICU,S1,P0,lr_l2,1006,PHASE2_REPRO_EXT,0.8110852999976149,0.03669335984321206,0.2621903123879253,0.09245939446755239,0.03370150747429017,0.0029254716102317707,0.011096138958835478,0.003823803946622391
PHASE2_REPRO_EXT,EICU,S1,P0,lr_l2,1007,PHASE2_REPRO_EXT,0.8099379861097559,0.03917674552425828,0.2552352242988033,0.08601171215214709,0.03345771470044454,0.0023120545033767414,0.007646166791753522,0.0037595153422871922
PHASE2_REPRO_EXT,EICU,S1,P0,lr_l2,1008,PHASE2_REPRO_EXT,0.7988047554462723,0.06348514636337468,0.2539765679991075,0.08637023383972711,0.03448262159417933,0.0010474492886387128,0.012720286506649326,0.007374716193462827
PHASE2_REPRO_EXT,EICU,S1,P0,lr_l2,1009,PHASE2_REPRO_EXT,0.8003086952797889,0.0537877829031393,0.27542877394430715,0.09122675203417079,0.034075223251917794,0.0034378940952614935,0.01228053224845092,0.004890225622882698
PHASE2_REPRO_EXT,EICU,S1,P0,lr_l2,1010,PHASE2_REPRO_EXT,0.7914358302597427,0.04921973682220341,0.28878582892960036,0.13103402067265305,0.033214630040403745,0.0046869784457411095,0.012970573677173317,0.0019284743371218401
PHASE2_REPRO_EXT,EICU,S1,P0,lr_l2,1011,PHASE2_REPRO_EXT,0.8123140965595301,0.054070884832917894,0.27113626002954877,0.09356141501294511,0.03432564835208966,0.0013671259483914908,0.01207798562469346,0.005329379086883108
