split,seed,miss_rate,rank1_model,rank2_model,margin_auc,margin_ap,margin_brier
S2,1003,0.1,xgb,rf,0.00821901416009918,0.022860306725369872,0.001171213176957401
S2,1004,0.1,xgb,rf,0.010888694703713342,0.01699286927829513,0.0009319462970913996
S2,1005,0.1,xgb,rf,0.007161349452389443,0.026610205621143468,0.0011554500404378984
S2,1006,0.1,xgb,rf,0.00758081512769182,0.020468351268205343,0.0010321661098066995
S2,1007,0.1,xgb,extratrees,0.008572925718666857,0.047535169902213514,0.0021094368708870007
S2,1008,0.1,xgb,rf,0.009242436160187606,0.008682494488809978,0.0008634063613468003
S2,1009,0.1,xgb,rf,0.010986215813250988,0.011361791995444182,0.0008991089727199003
S2,1010,0.1,xgb,rf,0.009796143373832611,0.003781575523366776,0.0006346908272534986
S2,1011,0.1,xgb,rf,0.009212233771988987,0.02293475576669357,0.0012334423886884993
S2,1012,0.1,xgb,rf,0.0076896126924320685,0.010207695149063056,0.0007329684985066982
S2,1013,0.1,xgb,rf,0.011167442041288944,0.012867461061180863,0.0009297213054337006
S2,1014,0.1,xgb,rf,0.008767359483011217,0.016075277217796113,0.0008137202246825993
S2,1015,0.1,xgb,rf,0.00753854173541002,0.003399483338020981,0.0006368847471804988
S2,1016,0.1,xgb,extratrees,0.006016796299924798,0.03612914550126006,0.0015381689975260994
S2,1017,0.1,xgb,rf,0.011978250369988785,0.005733296933864929,0.0007658198161698999
S2,1018,0.1,xgb,rf,0.00957423105541555,0.012031462827922335,0.0009299120108819982
S2,1019,0.1,xgb,extratrees,0.010169378560124787,0.008580212295521528,0.0014885856579528005
S2,1020,0.1,xgb,extratrees,0.01249625591291137,0.04257849461925178,0.0023466947034626005
S2,1001,0.2,xgb,extratrees,0.012127942476172549,0.031723821290836896,0.0019899468021054995
S2,1002,0.2,xgb,rf,0.011184825524096165,0.0008664526085152002,0.0005768176799133967
S2,1003,0.2,xgb,rf,0.010508098325811233,0.011652300309183239,0.0005971486549660003
S2,1004,0.2,xgb,extratrees,0.011457297220997198,0.020167178389589313,0.0017468486317908996
S2,1005,0.2,xgb,extratrees,0.01115456008475968,0.032011327912667475,0.0016158844932439992
S2,1006,0.2,xgb,rf,0.005121166425376744,0.01169508742045755,0.0005787380393005997
S2,1007,0.2,xgb,rf,0.00882358947939077,-0.00413923505774072,0.00048801251022530245
S2,1008,0.2,xgb,rf,0.013357880876542216,0.009902413705587643,0.0006239942025376005
S2,1009,0.2,xgb,rf,0.006260019548285811,-0.0038325146195856696,0.0005536621049067984
S2,1010,0.2,xgb,extratrees,0.010109663462667395,0.026348145866495698,0.0015786054524987991
S2,1011,0.2,xgb,rf,0.007983607775591706,-0.00026767408337319276,0.0006922238695837996
S2,1012,0.2,xgb,rf,0.00930206531112765,0.009172028645108243,0.0008727371111682987
S2,1013,0.2,xgb,rf,0.009049456324757177,-0.004319082848883382,0.00041844725884579784
S2,1014,0.2,xgb,rf,0.014054714754892395,0.0104328780743701,0.0008248916828456007
S2,1015,0.2,xgb,extratrees,0.011944068233202154,0.007208483487485096,0.0019059424188406018
S2,1016,0.2,xgb,rf,0.00946595449362242,-0.00606630631602989,0.0002925842195117996
S2,1017,0.2,xgb,rf,0.010747950025240427,0.005947700659213795,0.0007105040661878996
S2,1018,0.2,xgb,rf,0.007032577115556826,-0.007326293461538402,8.502428441919951e-05
S2,1019,0.2,xgb,rf,0.01050001616899554,-0.00658677746773928,0.0005146043979261002
S2,1020,0.2,xgb,rf,0.015422553639666159,-0.012899557519339466,0.0005521904317914994
S2,1001,0.3,xgb,extratrees,0.017109908914848537,0.006775335370232505,0.0013975715162788983
S2,1002,0.3,xgb,rf,0.009033731193067385,-0.022216568796114666,0.00019398721052089896
S2,1003,0.3,xgb,rf,0.014690870355238417,0.013786981778843022,0.0010851967621385017
S2,1004,0.3,xgb,rf,0.011560560296672295,-0.005152964100959723,0.0005123849397731979
S2,1005,0.3,xgb,rf,0.012637186900753217,0.009159627948497229,0.0008678862245516013
S2,1006,0.3,xgb,rf,0.008240866511952438,-0.004666589257469322,0.0004069713285998998
S2,1007,0.3,xgb,extratrees,0.0073576850785394,0.03806658324603479,0.002073845878961901
S2,1008,0.3,xgb,extratrees,0.008207892144207585,0.010498493088445138,0.0011738671655987
S2,1009,0.3,xgb,rf,0.009233118892143177,0.030911289168526812,0.0010184022349986992
S2,1010,0.3,xgb,rf,0.010099786966182855,-0.0012359459604046608,0.0006144618210121994
S2,1011,0.3,xgb,rf,0.008736814403786375,0.009944769631962003,0.0006634780806609002
S2,1012,0.3,xgb,rf,0.005461985417719029,0.0037686018668947607,0.0006375592407089001
S2,1013,0.3,xgb,rf,0.01021479785302093,0.0013304222475596372,0.0006305041600025013
S2,1014,0.3,xgb,rf,0.009374907037638436,-0.0002821852863265084,0.0005209554023392973
S2,1015,0.3,xgb,extratrees,0.009174681922020755,0.02326091790979873,0.0019767208575977996
S2,1016,0.3,xgb,rf,0.007254808032618021,-0.009505195215898765,0.0004184368302629013
S2,1017,0.3,xgb,rf,0.013582348462931715,-0.001291672721966397,0.0006779852684637988
S2,1018,0.3,xgb,extratrees,0.008371133827506427,0.0136037612519046,0.0016114717313229984
S2,1019,0.3,xgb,extratrees,0.008589174592363524,-0.008854112807059,0.0009209902700643979
S2,1020,0.3,xgb,rf,0.009733586343220746,-0.018285672042503698,0.00015542656825959927
S2,1001,0.4,xgb,extratrees,0.00719886912530443,-0.002309280199850605,0.0014615826177230007
S2,1002,0.4,xgb,rf,0.01268429077576605,0.006065770030621309,0.0006693587677042007
S2,1003,0.4,xgb,rf,0.004204039250643832,-0.008811304222376082,0.0003242884935912016
S2,1004,0.4,xgb,rf,0.014145386461937637,-0.0002250586665351051,0.000612479344849301
S2,1005,0.4,xgb,rf,0.007636946963994529,-0.0011616420229439983,0.00047701613967750245
S2,1006,0.4,xgb,rf,0.009024644395905446,0.0042824859357549205,0.0007423238652337003
