split,seed,miss_rate,model,auroc_mean,auroc_std,ap_mean,ap_std,brier_mean,brier_std
S1,1008,0.4,xgb,0.9352834887273239,0.012643969371012989,0.427555170812225,0.04671806920394752,0.01872998824271368,0.0011224226446810597
S1,1008,0.5,extratrees,0.9224320033591594,0.0046605160600981105,0.4225635139659287,0.08288839173617883,0.02026131807881104,0.001022451393907322
S1,1008,0.5,lr_l2,0.890757643312884,0.0196254911221883,0.34989863121915504,0.041612104323909965,0.02017789994093416,0.0010635737057991803
S1,1008,0.5,rf,0.9249913801670537,0.007627300219711631,0.43187728084001115,0.07974102732281052,0.01953886553959748,0.0008625338653505965
S1,1008,0.5,svm_linear_cal,0.8840872599251964,0.020480367882870845,0.3592178572670448,0.04903767196468823,0.02030969460991838,0.0011529508383568774
S1,1008,0.5,xgb,0.9355947452815144,0.005831011966173947,0.42983105795070325,0.046606349879715056,0.01879800777792794,0.0010164584223674167
S1,1008,0.6,extratrees,0.9031653262947822,0.01269459411716565,0.3518121706522812,0.06156728964441875,0.02117120026106804,0.0004062136353477378
S1,1008,0.6,lr_l2,0.8805656884900929,0.025383757949610584,0.3143382027880707,0.05680868177644917,0.020870380160493317,0.0009403306149737559
S1,1008,0.6,rf,0.9102076097288954,0.010478437515088314,0.3577105251033641,0.034724711424525066,0.02059037604258256,0.0004958693571040226
S1,1008,0.6,svm_linear_cal,0.8758901552454802,0.02664697563344882,0.32155025833889306,0.04611673899091657,0.02105834207493004,0.000821583000031882
S1,1008,0.6,xgb,0.9162554382941558,0.007370446240368456,0.36666891148237124,0.04544350863201097,0.019834484674040743,0.0008797645064301497
S1,1008,0.7,extratrees,0.8769938583553912,0.019141528728074675,0.2732448044226928,0.04603984997917919,0.0221623240681845,0.00030161974515716306
S1,1008,0.7,lr_l2,0.8643558762626604,0.01010615030568189,0.27284464519847773,0.05525569193741159,0.021414607766736697,0.0010445912778121677
S1,1008,0.7,rf,0.8822620157708204,0.01888058419936782,0.27618197553143065,0.040649160065076594,0.02169391282324986,0.0004640958190368066
S1,1008,0.7,svm_linear_cal,0.8605218177427576,0.011163296303957274,0.28367143422607805,0.049476372660174316,0.02148378386602912,0.0008556311276646826
S1,1008,0.7,xgb,0.8953354672080828,0.023952043034949425,0.2826653308437256,0.03500198311031378,0.02125487733895372,0.0005901897190892837
S1,1009,0.0,extratrees,0.949961757740226,0.0046031599530569475,0.5496646144754076,0.03770744189056739,0.01775023391872764,0.0006971016348182709
S1,1009,0.0,lr_l2,0.9181115004754539,0.016310711494157602,0.4663099789488448,0.050913953684763424,0.0179409526462298,0.0010622172145069687
S1,1009,0.0,rf,0.9536969058619796,0.008472954814316331,0.5721169072692729,0.046249377756932185,0.01660474783653004,0.0005960558755791708
S1,1009,0.0,svm_linear_cal,0.9137571477961359,0.01888282354276227,0.4800214627381802,0.03779674786240921,0.017837094586534617,0.0008330787888365031
S1,1009,0.0,xgb,0.9627725221091822,0.008297194016593646,0.5906412684681124,0.06286947827829223,0.01564681581665986,0.001138499328591764
S1,1009,0.05,extratrees,0.948496224061758,0.006955261861858268,0.5388586359082747,0.03402646897963489,0.01793549161478618,0.0004335417173172991
S1,1009,0.05,lr_l2,0.9110950784204543,0.0142332736267752,0.4514317663037016,0.046943548689575024,0.01823696282114922,0.0009145311499078595
S1,1009,0.05,rf,0.9503798131506576,0.0063361778910361,0.5587807921495168,0.05660946971369074,0.016952915312717098,0.0006825711949939967
S1,1009,0.05,svm_linear_cal,0.9054108120475244,0.017277234163503866,0.4658277806825879,0.04460741682687548,0.01814808392196804,0.000941834648896131
S1,1009,0.05,xgb,0.9565940905418717,0.00667682538741667,0.558553720914399,0.06458368486765068,0.01611365948781828,0.0012384960319158534
S1,1009,0.1,extratrees,0.9487190320757218,0.007029668689642583,0.5344686331439841,0.03682873099366746,0.01824491799558546,0.0005256013574264069
S1,1009,0.1,lr_l2,0.9057866698692832,0.024544393764542677,0.4294155734548887,0.03744910442652256,0.01860957098638984,0.000751792353424554
S1,1009,0.1,rf,0.9471734909574128,0.007236137845320646,0.5449196992049681,0.04279305272657831,0.01718277802375848,0.0006507947506085832
S1,1009,0.1,svm_linear_cal,0.90036476777554,0.02838821119216583,0.44569055189194595,0.03422996905959113,0.01851207413098982,0.0006080762329618471
S1,1009,0.1,xgb,0.9563331623872907,0.005390283827339977,0.5509853434289337,0.06106706001510963,0.016353430547459257,0.0011680915664862778
S1,1009,0.2,extratrees,0.9423168919546173,0.007202704840777274,0.5142942076019257,0.04415302347295087,0.01853251957503284,0.000861670701993754
S1,1009,0.2,lr_l2,0.9011497570637509,0.02138987953408307,0.4306183529262143,0.06009625500611417,0.01842983939353794,0.0011100464217208537
S1,1009,0.2,rf,0.9441919183381934,0.009560587436663269,0.5261650375680305,0.06436605153162706,0.0177693434835465,0.0008247099655816326
S1,1009,0.2,svm_linear_cal,0.8941531203637988,0.021702791916085686,0.44020400263200293,0.053040206969772116,0.01851301490391294,0.0010179984919853856
S1,1009,0.2,xgb,0.9558014449055918,0.005977425420678362,0.5538228414505179,0.04327570095062527,0.01644603542363706,0.0007749768112890183
S1,1009,0.3,extratrees,0.9338287302659577,0.008636497606628766,0.49839433011674705,0.054310737327618715,0.01883582636085578,0.0006668613241806469
S1,1009,0.3,lr_l2,0.9038767937839877,0.025200131980061505,0.4224574063902084,0.044737249296399245,0.01868879687984708,0.0007372729894358584
S1,1009,0.3,rf,0.9347110685167637,0.0068856987979982335,0.5075032436731619,0.057288327630632865,0.01808983386456502,0.0007605196086658739
S1,1009,0.3,svm_linear_cal,0.8975609305093911,0.026042556828413072,0.4283627462850153,0.04119903368898015,0.0187724354996693,0.0007231881456657873
S1,1009,0.3,xgb,0.9483026835130705,0.010474280088727169,0.5043150990255574,0.07013825904769498,0.01726650125828602,0.0012530234580856784
S1,1009,0.4,extratrees,0.9212210205283761,0.005565914277605169,0.43155701502403493,0.0411179659036848,0.0200248059529535,0.0006057147058061274
S1,1009,0.4,lr_l2,0.8797335115515714,0.027630056697526266,0.36181175494324325,0.06398816679914887,0.0200060230716708,0.0014087103402560688
S1,1009,0.4,rf,0.9246535044233781,0.009372147052006247,0.44747260638859965,0.04338610161383528,0.01895971066395664,0.0003267244355058378
S1,1009,0.4,svm_linear_cal,0.8717899050696548,0.03047309373734228,0.36665634790320417,0.06071212011958922,0.020009688677420083,0.0010138658545730032
S1,1009,0.4,xgb,0.9295644502971054,0.013176042590308476,0.44948423014138666,0.05432913756495963,0.0183381176819701,0.0008290459594308197
S1,1009,0.5,extratrees,0.9069005456825767,0.0037955715670394915,0.38768315452592417,0.026873395221578094,0.020717954766281958,0.00041592169243663107
S1,1009,0.5,lr_l2,0.8702489018095537,0.03705368786325946,0.3260333085372463,0.03593358241314978,0.020435343007559097,0.0005483150594745247
S1,1009,0.5,rf,0.9127449219072329,0.012585550089345442,0.4015223066305844,0.051008752311109795,0.01988736198851822,0.0003565795820991701
S1,1009,0.5,svm_linear_cal,0.8631995917791006,0.03413244373849782,0.3297722678238598,0.04173031175570518,0.02055495371301242,0.000740368918369745
S1,1009,0.5,xgb,0.9209180864900193,0.011503818986044535,0.4002858516680158,0.06215570239609121,0.01930605831999308,0.0008936355514352831
S1,1009,0.6,extratrees,0.8960156272536025,0.012408402395167599,0.3651861080570299,0.04486236598106278,0.021274169943055178,0.00032183200692335217
S1,1009,0.6,lr_l2,0.867282930828053,0.016646866226143243,0.2972228981596515,0.04420983565885649,0.02104905539428202,0.0005789613183154442
S1,1009,0.6,rf,0.8966374219153149,0.017466616404377865,0.37036924083241396,0.06447314749422847,0.020542434716333303,0.0008596782571565684
S1,1009,0.6,svm_linear_cal,0.8579888624513978,0.016150134129273606,0.30940861054414254,0.046511934301177,0.02103046007284112,0.0008240384546878914
S1,1009,0.6,xgb,0.9083880318052158,0.011438253974716735,0.37620323654090626,0.07616419363173726,0.01977660411621654,0.0010746427005540575
S1,1009,0.7,extratrees,0.8733330965849536,0.030305233152212507,0.30988580648359326,0.050901510494037835,0.02181846253416646,0.00024582373503490045
S1,1009,0.7,lr_l2,0.8505752427156024,0.026776187146555674,0.28804456777936105,0.06070954873039746,0.0213570912757614,0.0012284341415766068
S1,1009,0.7,rf,0.8789158189287891,0.016804580545053897,0.3162491381898691,0.06166536722387181,0.02117103014508748,0.0005445048471515142
S1,1009,0.7,svm_linear_cal,0.8444296295483934,0.031547164796495046,0.29790301843755373,0.06608788809338,0.02141716884357828,0.000981519479776031
S1,1009,0.7,xgb,0.8967450709543101,0.019905706425635508,0.3421315402800888,0.047081098972661016,0.02032133190108044,0.0006879411649970571
S1,1010,0.0,extratrees,0.9464561901320068,0.015215712859574375,0.5360564911083643,0.03816188956301162,0.017861412303937802,0.0006456471702566484
S1,1010,0.0,lr_l2,0.9107200380039012,0.019913572373936598,0.46125027823320763,0.037230947172683146,0.017991458513329,0.0008596865411089352
S1,1010,0.0,rf,0.9497034222712747,0.020217603689730673,0.5714686233535732,0.06476665306910692,0.016705029813760618,0.0010601266270006005
S1,1010,0.0,svm_linear_cal,0.9055096422379403,0.02315910210900874,0.468556847675213,0.04008571142268278,0.01793531138275286,0.0009474332557713761
S1,1010,0.0,xgb,0.9572535325953965,0.02446352959876215,0.5798036141032928,0.0668712986653886,0.01566854086559282,0.001492726638416857
S1,1010,0.05,extratrees,0.945162367692664,0.014607260326567029,0.5200154888116382,0.03860805631196531,0.01842981888655966,0.00025162571393505377
S1,1010,0.05,lr_l2,0.903056909976519,0.025549429543796486,0.43830212422496617,0.02947097995144362,0.01839390154474938,0.0008614874796247761
S1,1010,0.05,rf,0.9481320570001713,0.016542311549453546,0.548170527825649,0.054789592111059694,0.01710586124609318,0.0007753949987686351
S1,1010,0.05,svm_linear_cal,0.8984306359876753,0.026054339586217307,0.4484572223669807,0.04056139614262936,0.0183411767968036,0.0009171047100252762
S1,1010,0.05,xgb,0.9539749749109048,0.026482863732745707,0.5473430775244919,0.06343812369637358,0.01649621259965648,0.0012419224333729722
S1,1010,0.1,extratrees,0.9437286462258927,0.010497882518366681,0.5093884605427095,0.03793230072623887,0.01852560430575142,0.0003564818679565377
S1,1010,0.1,lr_l2,0.9005868179505642,0.02210107695537758,0.4377510105117923,0.025919758640329225,0.018425738075883998,0.0006187152365961047
S1,1010,0.1,rf,0.944734146653253,0.014752969628420484,0.5315648146607593,0.06039176708888532,0.01750659721764754,0.0007334102147999472
S1,1010,0.1,svm_linear_cal,0.8936357693274791,0.02221651033251731,0.4388689563758069,0.03744762511952215,0.01851756385822026,0.0007522696614535136
S1,1010,0.1,xgb,0.9550326433735515,0.017328775035960427,0.536403898139454,0.06283405128309562,0.0166601206200334,0.001211984410319868
S1,1010,0.2,extratrees,0.9398818838803861,0.010267186245089403,0.49230023350889257,0.03903907992287886,0.01881969026318686,0.0006619309239230261
S1,1010,0.2,lr_l2,0.9010756198228407,0.025227250435382858,0.4124023041961012,0.03124445555596736,0.01903910303455624,0.0006015914387735361
S1,1010,0.2,rf,0.9388406679757783,0.017572432625467403,0.5113312854754614,0.05469259972832321,0.01797811251822672,0.0008923910708293453
S1,1010,0.2,svm_linear_cal,0.8956040875554139,0.02444070084417624,0.4172551733122929,0.0388864105283153,0.01902537383104036,0.0007485643389888515
S1,1010,0.2,xgb,0.9472128550840292,0.02298394270163428,0.5245697359099546,0.04911492317523366,0.01676588232133544,0.0009179345171801675
S1,1010,0.3,extratrees,0.92969548574412,0.015112515983283179,0.4613231894792573,0.04418999361775382,0.019312311152601742,0.00050687161378099
S1,1010,0.3,lr_l2,0.8791134693368943,0.034237435867388546,0.3731433248496808,0.046698475842116324,0.01972323869422942,0.000967441974227952
S1,1010,0.3,rf,0.9337564217608456,0.01705220025987225,0.4806984637689308,0.06035361494581843,0.01852035768434166,0.0008778054437257036
S1,1010,0.3,svm_linear_cal,0.8728838099183139,0.032414165588982004,0.3763026310916624,0.06253219991077391,0.01965066189617674,0.0012064414400484152
S1,1010,0.3,xgb,0.9381125102763755,0.027567817897729312,0.46503757969574605,0.08656733776076965,0.01830217558223174,0.0017388368779813058
S1,1010,0.4,extratrees,0.9196925457972341,0.009497821832811091,0.4465113315145389,0.02649797566099189,0.01987050039230026,6.576215840568601e-05
S1,1010,0.4,lr_l2,0.8726964153378278,0.02012114467142507,0.3744180839018362,0.04990116153573846,0.019601236618590458,0.0009415735696748774
S1,1010,0.4,rf,0.9215701696684118,0.02443884120357035,0.45414239128358147,0.042454315605142186,0.018927539027699898,0.0007240853728880713
S1,1010,0.4,svm_linear_cal,0.8628252781509863,0.024306341959678023,0.37529964559333967,0.052441410105530245,0.01972042738287964,0.0009510206076845336
S1,1010,0.4,xgb,0.9297377046053464,0.017782412818068336,0.44600666524851185,0.0452250304491119,0.01846057247611996,0.0010076357786541362
S1,1010,0.5,extratrees,0.9148155484854741,0.014684087984501057,0.3888624153948653,0.039552687325818604,0.02057156527730614,0.0003458979622189866
S1,1010,0.5,lr_l2,0.8708629998894771,0.018239590806192793,0.3485488394699607,0.038177045883303444,0.02000882139376472,0.0008301914810438643
S1,1010,0.5,rf,0.923547818239333,0.019358435242410408,0.41192669039070173,0.03198063181043012,0.0198101292642672,0.0006079958185158336
S1,1010,0.5,svm_linear_cal,0.8573121492295905,0.02528065165217852,0.34613473259978694,0.04620954716333276,0.02024523658210462,0.0008871373439665461
S1,1010,0.5,xgb,0.9272429442552493,0.027244645285630326,0.42025970899670745,0.03678777775573714,0.01891427526813948,0.0007092846085662107
S1,1010,0.6,extratrees,0.8971444321454752,0.020592830822638866,0.3243794564474556,0.043728290333939476,0.0212113564602642,0.000493933362060764
S1,1010,0.6,lr_l2,0.8581235718847406,0.02397715361353266,0.291080980126564,0.027168883618287988,0.0212683453915158,0.00053477794278212
S1,1010,0.6,rf,0.8954466482103488,0.02821909756956225,0.3613713236289372,0.04179420066768039,0.02077393248511734,0.0005407490224361588
S1,1010,0.6,svm_linear_cal,0.851363352776494,0.029737765758647176,0.29453064649329413,0.03800838617683064,0.02102464048704906,0.0006343375484041286
S1,1010,0.6,xgb,0.9118891367895822,0.03254904006827971,0.3648015090829987,0.06963358451449478,0.01993956221051876,0.001321294617823625
S1,1010,0.7,extratrees,0.8860114234220111,0.014322880194637379,0.30929337986210764,0.03543635080111978,0.021860666814055803,0.00030396154672905125
S1,1010,0.7,lr_l2,0.8606308317753649,0.029576070975824268,0.27860572342084783,0.041669582595268935,0.02130211357277556,0.0010191541643229274
S1,1010,0.7,rf,0.8950971694067649,0.021045034178724928,0.32471744310656964,0.027623952980128343,0.0211049418253024,0.00037326614551289804
S1,1010,0.7,svm_linear_cal,0.8551953123386575,0.037356019725405275,0.2794169468751315,0.042657894127895335,0.021552805086683897,0.0010697918973638827
S1,1010,0.7,xgb,0.8971709249046771,0.027667303646995735,0.3389963879444178,0.012348103517511151,0.02036800894048212,0.00018840448750769397
S1,1011,0.0,extratrees,0.948890483242233,0.006760471146808735,0.5440080133979565,0.037749708324328356,0.01781013943145972,0.0008963446130458457
S1,1011,0.0,lr_l2,0.913093794641717,0.015419011913988378,0.462596507261571,0.02457441477429811,0.01797318330852684,0.00045694824535336647
S1,1011,0.0,rf,0.9500134799946226,0.003684095639024945,0.5697569807636551,0.02192053043301438,0.01659664427893636,0.0005450974515847768
S1,1011,0.0,svm_linear_cal,0.9067789243182892,0.016251001533880018,0.47266942088585145,0.025016992435813158,0.01769314169453736,0.00041381290723051153
S1,1011,0.0,xgb,0.9589911896194085,0.006738269160774698,0.5782868027881969,0.030347485848724563,0.0158059885101603,0.0005685447098461071
S1,1011,0.05,extratrees,0.947099069753494,0.00576923166724116,0.5323195797096881,0.02833230610684401,0.01821914612471302,0.0004403508938113538
S1,1011,0.05,lr_l2,0.9081641369743891,0.016691213101397935,0.45625299567034333,0.014103507516444073,0.018079433628961618,0.00019619630065101853
S1,1011,0.05,rf,0.9477675490816895,0.007794347395663783,0.5655131254070322,0.039356915913781376,0.01676717301440402,0.0007747356692617825
S1,1011,0.05,svm_linear_cal,0.9028993991862155,0.016773169184059643,0.4653761283017334,0.011128641028125906,0.01787601734858188,0.00024354301419864338
S1,1011,0.05,xgb,0.9559572740188618,0.006587865975626349,0.5633868504061127,0.03988402788173562,0.01613842169302538,0.000756534638366091
S1,1011,0.1,extratrees,0.9435092823632626,0.00661649936322112,0.5244036489809021,0.037973014746993175,0.01828237000858568,0.00048086809712104305
S1,1011,0.1,lr_l2,0.9036417552230265,0.01528169851669298,0.43950559589647326,0.03714051942809692,0.0183921383452154,0.0006634625034762013
S1,1011,0.1,rf,0.9464918334939731,0.00484117287407726,0.539447772464246,0.0315617583633715,0.017283533053333418,0.0005962538592980604
S1,1011,0.1,svm_linear_cal,0.8980763649694076,0.019951933193209412,0.44950176244545437,0.03269009614398578,0.01825755453674064,0.0005641420192391269
S1,1011,0.1,xgb,0.9519300462837161,0.0069445788448891845,0.537325534362955,0.03872142934882507,0.01671487693714092,0.0007217456963167614
S1,1011,0.2,extratrees,0.9412475301710931,0.007965678646396458,0.495044079509667,0.03141127611789341,0.01863231447819736,0.0006004120793839528
S1,1011,0.2,lr_l2,0.9000606483695218,0.011218074971151645,0.43058896827235105,0.014654561929088565,0.018595205738887198,0.00024099797473129596
S1,1011,0.2,rf,0.940592178789875,0.008078805032831501,0.5052865259368818,0.028569406617832804,0.01783921749774196,0.0006869797207123609
S1,1011,0.2,svm_linear_cal,0.8928373236207949,0.014289508535468341,0.44228611331199624,0.021635684010967295,0.01839800121497346,0.00047025997598921306
S1,1011,0.2,xgb,0.9486139621111425,0.007698412868506982,0.511473149862953,0.04434974087647487,0.01716090283207464,0.0008500180050818117
S1,1011,0.3,extratrees,0.9305258023405708,0.007233637440290504,0.4632873567555006,0.03202144084626214,0.01951873045729598,0.0006691434300055871
S1,1011,0.3,lr_l2,0.8844038161006983,0.021748728742228367,0.38585913417367657,0.0198598385562962,0.0192921387839107,0.0004032300939579759
S1,1011,0.3,rf,0.9279017631172295,0.012204929634040233,0.47708304346801905,0.04586500768128785,0.018471169647609857,0.0006347288268809265
S1,1011,0.3,svm_linear_cal,0.8780095691201927,0.024609605785677596,0.39918082812408834,0.032630778511848105,0.0192145209601326,0.0005198971787062217
S1,1011,0.3,xgb,0.9408621176979061,0.013470781421734418,0.46491730685052335,0.055909463638564055,0.01806007942309098,0.0010011563753571197
S1,1011,0.4,extratrees,0.9214076824510583,0.007820688844757727,0.42819123934575265,0.04239790940937631,0.0199046457815751,0.0009048872946759858
S1,1011,0.4,lr_l2,0.8888228191736527,0.01730151188456558,0.36812971604275385,0.04220373701898241,0.019755124498526223,0.0007658268554133611
S1,1011,0.4,rf,0.919631217131918,0.010367302919364127,0.4359330640753233,0.03843120735045535,0.01911328793122328,0.0007265103513945581
S1,1011,0.4,svm_linear_cal,0.8807684322710527,0.021883093155999327,0.3761282475291102,0.03773414178801387,0.01966162540449094,0.0006651418891468312
S1,1011,0.4,xgb,0.9335959497822677,0.012802572274179922,0.45664619407727336,0.021680165143033822,0.01829127009157648,0.0004858646286858147
S1,1011,0.5,extratrees,0.9143609835869444,0.006741771019250691,0.39578397722399844,0.046714915877842114,0.02036772242655744,0.0010023909658178533
S1,1011,0.5,lr_l2,0.8719184416551806,0.022961976521473134,0.3324472193846625,0.030129307371714244,0.02035468624208206,0.0006361831783183598
S1,1011,0.5,rf,0.9141504672548713,0.010467384035049798,0.4065027037108407,0.037777165984485356,0.01969380611080744,0.0006423564548707868
S1,1011,0.5,svm_linear_cal,0.8674062197179708,0.021085136499022352,0.3493167187182958,0.03928057405832854,0.0201505269191682,0.000754609639224802
S1,1011,0.5,xgb,0.925271147737571,0.01602241803118028,0.4015253473115535,0.053913316956190276,0.01923219579825352,0.0009343404429090129
S1,1011,0.6,extratrees,0.9063884358829665,0.02202471721805896,0.3267905938431471,0.043470058331658394,0.02122677640956062,0.0006077037929217717
S1,1011,0.6,lr_l2,0.8712118654612582,0.00955878845629435,0.3068862950476382,0.04047940373973694,0.020916278946749838,0.0005056289534075294
S1,1011,0.6,rf,0.9116332830466893,0.015640008026755074,0.3555120130455042,0.038005748496038265,0.020612894177179118,0.0005555380375221031
S1,1011,0.6,svm_linear_cal,0.8646482501701825,0.011734080711970565,0.3140998721404104,0.04307363842487919,0.02094422220720122,0.0005720516927590415
S1,1011,0.6,xgb,0.9222240067274188,0.020136605796253215,0.36591173030796964,0.037225699642580705,0.0199251022860656,0.0004683876284773271
S1,1011,0.7,extratrees,0.8839281545426191,0.010836569938497654,0.2980363397117562,0.051626823131106586,0.02185800647089106,0.0005187567688568352
S1,1011,0.7,lr_l2,0.8357008427226349,0.026999448177590948,0.265203568999893,0.04054990671979627,0.02160537839441402,0.0007123597816637038
S1,1011,0.7,rf,0.8794749094264483,0.008145852681147092,0.29947591493345094,0.061752436137917394,0.02153993065042318,0.0007611037388239574
S1,1011,0.7,svm_linear_cal,0.8255195401433545,0.02737930162841646,0.25951324000894654,0.03489497444609964,0.02182112491392708,0.0008063524634882113
S1,1011,0.7,xgb,0.8961700618368486,0.007978833710190834,0.29875347403525243,0.04226593941651279,0.02103762594554664,0.000870387451526179
S1,1012,0.0,extratrees,0.9486687783131428,0.010587175802011557,0.5398224344016418,0.058385732716816706,0.01801235225975138,0.0008852271725031558
S1,1012,0.0,lr_l2,0.9140736439223174,0.013171324715868436,0.47054154069270393,0.07248370212964825,0.01783207340424574,0.0014812674164940956
S1,1012,0.0,rf,0.9519235401078932,0.011235933148540975,0.5655439584459412,0.04960730642454213,0.016983545797276938,0.0006493757827914546
S1,1012,0.0,svm_linear_cal,0.9099840387441933,0.01568253801384467,0.4818051521990805,0.06964297717797344,0.01781981827939242,0.0013268344218086887
S1,1012,0.0,xgb,0.9614237692073992,0.006480892981568205,0.5856944356287628,0.05755141490791136,0.015671495230724898,0.0014148712022361005
S1,1012,0.05,extratrees,0.9468737413613642,0.010332845196532657,0.5390956611816481,0.06780867521167055,0.01814140030666076,0.0009695957499255897
S1,1012,0.05,lr_l2,0.9126712366074485,0.011561709694193966,0.46031683473296886,0.08082800014819622,0.01805225242197882,0.0015660218431456853
S1,1012,0.05,rf,0.9518796509577603,0.015696622724425163,0.5705501063713821,0.059581417855620475,0.0168442692541355,0.0009569085199857906
S1,1012,0.05,svm_linear_cal,0.9077684938235537,0.015644779804783286,0.46730173282245246,0.07278601980891831,0.018077822151679503,0.001311158229536737
S1,1012,0.05,xgb,0.9595246670224936,0.008635819191857207,0.576314048363456,0.07424827600738378,0.01587293364394472,0.001657339524511407
S1,1012,0.1,extratrees,0.9452988243944958,0.010730567043891224,0.5183886540904472,0.07369864829391308,0.01835222980298252,0.000986653480295844
S1,1012,0.1,lr_l2,0.9105192789358233,0.012049711445468889,0.44108502880161204,0.08934621627997487,0.01844831137436606,0.0016858425348757423
S1,1012,0.1,rf,0.9494644987488716,0.011178592935028049,0.5523951056094144,0.061331734440705804,0.01710135247871526,0.0009848126974394502
S1,1012,0.1,svm_linear_cal,0.9055842621172765,0.015902415290033042,0.45085825705653904,0.08174618715109352,0.018464552785562038,0.0013196507833960027
S1,1012,0.1,xgb,0.9552316688648634,0.008344813419958519,0.5463598504253593,0.0667742639143165,0.01661247124331748,0.001405774203074768
S1,1012,0.2,extratrees,0.9415747675110134,0.011994650804430355,0.49120952544475127,0.055112071827547765,0.01914351836347358,0.000700972139233785
S1,1012,0.2,lr_l2,0.9008095818196292,0.020202073247944343,0.42484997162087057,0.05812849496787762,0.018861181632908917,0.0009539693807898675
S1,1012,0.2,rf,0.9414164669274918,0.012994140497671967,0.5201002257270829,0.04129764618016655,0.01780946127791608,0.0005292992938983891
S1,1012,0.2,svm_linear_cal,0.8960565498551201,0.024828297358427714,0.43192850520116294,0.05980506330829087,0.01897371897289944,0.0007009222479183328
S1,1012,0.2,xgb,0.9535645695740348,0.007970909013046963,0.5151315701787398,0.04890122203613944,0.017246259458198198,0.001057049836118643
S1,1012,0.3,extratrees,0.9380415825212646,0.0063288454073088946,0.4663332781382114,0.04802738774329127,0.01934500370432854,0.00044443125411220097
S1,1012,0.3,lr_l2,0.8912394152022486,0.020073622909117555,0.406433510802402,0.05838828950265384,0.01909028114971284,0.0010557668761743944
S1,1012,0.3,rf,0.9375408030664397,0.012672423248925348,0.48258114345582453,0.03660609038073812,0.0189273959266457,0.0006532900085511416
S1,1012,0.3,svm_linear_cal,0.8834375949876261,0.024580212324863557,0.4111903741273594,0.05593996674137592,0.0193218735075271,0.0006840945051880717
S1,1012,0.3,xgb,0.9490390837958621,0.015041779728201568,0.4838960583598194,0.05360368910622391,0.01797465909500732,0.001030016869569453
S1,1012,0.4,extratrees,0.9336091533142035,0.011943737725608132,0.4584817143015483,0.07543801928412619,0.01971655110426488,0.0011409141426215674
S1,1012,0.4,lr_l2,0.8843332799387305,0.02563783545875511,0.39352264761420497,0.09249899502171131,0.01922423698352544,0.0017665108935640609
S1,1012,0.4,rf,0.9351057870867449,0.014655480509522072,0.49510126842049684,0.0740027341991479,0.01848129105704004,0.0010988813742380057
S1,1012,0.4,svm_linear_cal,0.8763892320441864,0.0294944132256519,0.39941009690199164,0.09088028690839096,0.01939154520294236,0.0016939314966510919
S1,1012,0.4,xgb,0.9410602439141581,0.011192281233164318,0.4648639920771986,0.03867545390505662,0.01797853451505496,0.0007115281215710243
S1,1012,0.5,extratrees,0.9125006744004581,0.007247701194190639,0.3971690530692057,0.06185099663772843,0.0206584793457426,0.0007101827477081624
S1,1012,0.5,lr_l2,0.8771812028047454,0.02860544291024362,0.3537710962434395,0.08971977230161715,0.020026081367183018,0.0017063776788058325
S1,1012,0.5,rf,0.9115667586660067,0.016272081506111372,0.40981401757471814,0.061821777702857024,0.019874555291951403,0.0007957848899949094
S1,1012,0.5,svm_linear_cal,0.8720007527014267,0.03292578879555734,0.36086353026029916,0.07900282936284521,0.02020670109665058,0.001269943245138608
S1,1012,0.5,xgb,0.9224073871996502,0.010737636254418228,0.3910185019240805,0.047590888312079915,0.01942828945802432,0.000973574034087489
S1,1012,0.6,extratrees,0.8943762000826274,0.005226911750580817,0.3584497572857978,0.02882625362424079,0.0209101018932731,0.0007325982582546524
S1,1012,0.6,lr_l2,0.8658105476834175,0.01869310165205197,0.3228051583989354,0.025493329567977598,0.02066429939290406,0.0003602903068689681
S1,1012,0.6,rf,0.8999681431058129,0.016057786668822176,0.37870036105693805,0.05402171725454381,0.0204629520979812,0.0008890969837989447
S1,1012,0.6,svm_linear_cal,0.8597229646813469,0.015471285843117955,0.33389878454520494,0.019664501518451196,0.020631801664498177,0.000495111231044892
S1,1012,0.6,xgb,0.9067933536282065,0.018340055055275514,0.37049910227052607,0.05563309132891689,0.01968857461206856,0.0007726284761941204
S1,1012,0.7,extratrees,0.8865755871704708,0.005221565695573976,0.29198452965693195,0.03533013408854149,0.021992104570075298,0.0004611006884060471
S1,1012,0.7,lr_l2,0.8488277196002137,0.0323260760745578,0.2612018297593305,0.07189153736552992,0.02160316162398706,0.00133847592137631
S1,1012,0.7,rf,0.8817984038222704,0.02123672892757914,0.2776115000630665,0.043179129403839805,0.021762214390205658,0.0008732827826841614
S1,1012,0.7,svm_linear_cal,0.8453777030099593,0.03445075697358222,0.2767348668997933,0.06472813545221025,0.02160510212718936,0.001022231322991376
S1,1012,0.7,xgb,0.9015553139309279,0.006229571624058702,0.31324781422136916,0.07265154310789908,0.02079209793535908,0.0013155591249688974
S1,1013,0.0,extratrees,0.9482578320571277,0.010226543331237438,0.5337219304140902,0.08106639970700033,0.01836959611140936,0.0010981603891811248
S1,1013,0.0,lr_l2,0.9102975775101729,0.02058729694706221,0.4614566615904323,0.06866069711498095,0.017913454300127023,0.0013262535144158568
S1,1013,0.0,rf,0.9516534070225597,0.009236766925087023,0.5652784747217152,0.06650357417637603,0.016736335045295057,0.0012077842446376228
